"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATP6V0E2",250.825325218782,0.48889758564741,0.394752898302015,1.23849017385394,0.215534363304667,0.37795402533098
"MTCYBP32",15.6885853178746,1.98541744795267,1.60316107487535,1.23843915565817,0.215553269575051,0.377954091636716
"PSPH",184.029518119979,-0.67372453718482,0.5440476442503,-1.23835576590579,0.215584174635553,0.377975194934333
"VN1R1",48.982056371268,-0.816217764957284,0.659204108916936,-1.23818670714647,0.215646839264896,0.378051972458878
"NAT16",18.9748906224709,-1.24848373302199,1.00836453669068,-1.23812737119788,0.215668836297413,0.378057448138049
"RPL35AP13",2.8345326628213,2.48714453348732,2.00953606267918,1.23767101256764,0.2158380716589,0.378321002222561
"CMSS1",866.539928708492,0.504355318190948,0.407521084597085,1.23761772642906,0.215857838445562,0.378322544571096
"ATP6V1G1P7",11.2127985292521,1.6573740636243,1.33945794746895,1.23734684374085,0.215958344029582,0.378366272129498
"BBLN",158.500522371963,-1.25899304192255,1.01742165863234,-1.23743487396851,0.21592567848531,0.378366272129498
"C2orf16",32.5479052352411,1.5507987981602,1.25322589441827,1.23744554359058,0.215921719530091,0.378366272129498
"ZBBX",18.4227954318988,1.54704916851314,1.25026128485227,1.23738068774635,0.215945785048966,0.378366272129498
"PDLIM5",3821.92619038557,0.280220203792865,0.226504838281144,1.23714886586682,0.216031821056485,0.378461903759179
"H2AC14",68.9746877636568,1.45724420347584,1.17817783650298,1.2368626860281,0.216138064959657,0.3785818100041
"LRRC41",724.489620506202,-0.403504073935974,0.326218891124619,-1.23691203947423,0.21611973987134,0.3785818100041
"PRPF8",3812.65895398838,0.419848554191524,0.33947680255632,1.23675182230418,0.216179233084591,0.378620811219502
"NPAP1P6",2.52443284876694,3.29248672216418,2.66291937503438,1.23641998065438,0.216302492869511,0.37880357008823
"CHMP4B",841.350615078696,-0.375912980333582,0.304088129730088,-1.23619748218139,0.216385166380425,0.378915225786021
"CCT6P3",217.385082359197,0.664715907457213,0.537826233790579,1.23593061419173,0.216484356221319,0.379000629748823
"RPS4XP5",77.6509867215096,0.709623014413233,0.574168811636498,1.23591355021646,0.216490699694775,0.379000629748823
"ZNF713",282.20014206515,-0.504697700552273,0.40833527676379,-1.23598848610924,0.216462843533494,0.379000629748823
"DYNC1LI1",474.330122839602,0.596994219688535,0.483150706688117,1.23562733413098,0.216597119470902,0.379153797091815
"COL25A1",152.397584988892,-1.26505311166712,1.02389685522201,-1.23552788077743,0.216634106650721,0.379185406354473
"KDM2B",915.155990521702,-0.502011274792735,0.406357283192508,-1.23539381612341,0.216683973132536,0.379239551403917
"RPSAP26",9.5742783175584,-2.22834647895301,1.80390136988246,-1.23529285811131,0.216721530770897,0.379272145978668
"NNMT",2826.75487803294,0.51115808078258,0.413840485242139,1.23515726230482,0.216771981470932,0.379327296308573
"EEF1A2",19.6464470111948,1.14410314408012,0.926644848947162,1.23467275016964,0.216952321405278,0.379609709125534
"GATD3A",205.386587519072,-1.19105894841449,0.964812056303471,-1.23449840892106,0.217017239243871,0.379690131827582
"MKNK1",1013.01625192463,0.550422320885664,0.445902880004024,1.23439956449866,0.21705405123435,0.379700797400606
"MRPL52",166.552507680236,-0.534231393708179,0.432793213977426,-1.23438024547225,0.217061246619457,0.379700797400606
"LCAT",66.0655836534965,1.07395234395213,0.870162098911161,1.234198025053,0.217129123186313,0.379786366271834
"CAMK2G",864.353480600652,0.969746729904831,0.785874635849711,1.23397127947298,0.21721360656221,0.379900965078812
"CPA4",31.4328845450859,-1.41186002536292,1.14431902255225,-1.23379931429783,0.217277695012907,0.379917800688655
"LRIG1",969.312920407505,0.527769837911267,0.427758216407159,1.23380409228402,0.217275914156305,0.379917800688655
"OR7E38P",92.1487995818164,0.840530333337068,0.681257298434946,1.23379277589836,0.217280132029815,0.379917800688655
"CEMP1",63.858252704896,-2.96808930451354,2.40592166128727,-1.23365999494991,0.217329626899275,0.379971175387919
"CD59",4354.61625157256,0.457854190930305,0.371200980459805,1.23344014437452,0.21741159530476,0.380081311358846
"HECA",2226.47051227171,0.320778173169231,0.260083042425813,1.23336827413779,0.217438396001933,0.380094991737038
"INMT",1073.56890957333,1.02291115024302,0.829435546889728,1.23326176949951,0.217478116374233,0.380098084730151
"OSBPL9P5",5.4247947289452,-3.38426487417124,2.74413337617484,-1.23327273504785,0.217474026586872,0.380098084730151
"HRCT1",55.1266136494835,-1.89674181693506,1.53813565352353,-1.23314339186537,0.217522270843402,0.380142087529593
"KBTBD11-OT1",221.067077532394,2.85098058813741,2.31227849358657,1.23297457293531,0.217585250901725,0.380218979395661
"PECR",176.015033568639,0.539148948711593,0.437410511370282,1.2325925753878,0.217727808364875,0.380434903119053
"BTD",933.422118035694,0.412908165730531,0.335098327124473,1.2322000210319,0.217874375465271,0.380624595756571
"PARP1",1743.66833581435,0.464843039440544,0.377230972673369,1.23225045956933,0.21785553937659,0.380624595756571
"PPP1R1A",113.569949322513,-1.15805586448182,0.940071662880417,-1.23188040891849,0.217993760662726,0.380799949405692
"SLC9B2",244.924015934699,0.574276476409616,0.466245553037902,1.2317039222526,0.218059704142271,0.380881926549863
"COPRS",253.174095774625,-0.584029053487221,0.474385608110599,-1.23112725913696,0.218275271778381,0.381215442094946
"NEFL",11.4516743143242,1.93642098426608,1.57293040738755,1.23109132811683,0.218288708543209,0.381215442094946
"UBAP1L",203.007719626246,-0.75163435022611,0.610597828370277,-1.2309810407159,0.218329955333483,0.381254235488187
"SRPX",249.957212261052,-0.683874613650559,0.555749697361533,-1.23054428440953,0.218493354433391,0.38150630950621
"EP300",2567.97634861449,0.351782394367585,0.285940015963602,1.23026640109149,0.218597361755499,0.381643495933078
"NSG1",96.9001076119267,-0.480505959077629,0.390581400871587,-1.23023256613186,0.218610028073293,0.381643495933078
"RPS29P14",3.37422971355628,2.41735830210897,1.96508931194657,1.23015187524194,0.218640237314513,0.381662971123922
"EIF3H",1767.64914449524,0.515635983501056,0.419217755825955,1.22999557231333,0.218698762895428,0.381731868208289
"FAM21FP",25.0200757377432,1.41076124798133,1.14716235727427,1.22978342083451,0.218778218235497,0.381837282345146
"UTS2R",335.438367566503,-0.577960386152129,0.470129671601684,-1.22936377145283,0.218935447118,0.382078405751931
"RPL6P6",35.0625102658591,1.94714758853913,1.58399243609614,1.22926571122903,0.218972198767149,0.38210925285345
"CHCHD2",920.631200452585,-0.459682075341973,0.374091935585582,-1.2287943994901,0.219148901872758,0.382373054388443
"TMC3",107.320242041443,0.920769874976738,0.749348426615072,1.22876067030127,0.219161551466912,0.382373054388443
"DOLK",106.01110362208,-0.693537422991365,0.564586186441848,-1.22839955997187,0.21929701298948,0.382576072739268
"NPM1P7",38.7618544321255,2.02113605501593,1.64559723764109,1.2282082205687,0.219368813548065,0.382668005240903
"METAP1D",120.33253056027,0.674302702491076,0.549109327433964,1.22799353207521,0.219449395997523,0.382724938709049
"RPL22",4415.97028916782,-0.628114411480488,0.511506917068186,-1.22796855823703,0.219458771205238,0.382724938709049
"WDR19",605.21268568521,0.484510475528227,0.394561372564993,1.22797239977772,0.219457329067711,0.382724938709049
"RBM44",85.9497075908957,0.831784802177102,0.677534703176235,1.22766376139518,0.219573215460467,0.382891188203066
"RBM18",392.37333332393,0.493490137007582,0.402016040930782,1.22753842325548,0.219620289498021,0.382939938974134
"RPLP1P11",16.3162437612338,-2.74038236025419,2.23269682833173,-1.22738668567994,0.219677288230969,0.383005984903347
"COX7A2",330.093520642004,-0.787624678662492,0.641884371046641,-1.22705071846228,0.21980352880031,0.383159384335482
"NDC80",108.500708431313,0.570301996698178,0.464762228471872,1.22708335953487,0.219791261548234,0.383159384335482
"PGAM5",305.108652971834,-0.626366469919482,0.510677234009977,-1.22654081326689,0.219995226479654,0.383399226001107
"RSPH10B2",23.4576466056805,-0.988019146782375,0.805538819594648,-1.22653200907134,0.219998537449789,0.383399226001107
"SMIM14",2959.05567137691,-0.485121576381705,0.395494498808812,-1.22662028888604,0.219965339915481,0.383399226001107
"COPS9",300.775780106918,-0.683501249415151,0.557316456461665,-1.22641497750599,0.220042552592202,0.38344257250756
"CAB39",2668.20844150151,-0.492098236812082,0.401474519266325,-1.22572719611538,0.220301352328465,0.383760012913426
"CDO1",988.438788169163,-0.988103741900667,0.80609617737984,-1.22578889421412,0.220278127535492,0.383760012913426
"GPRASP2",228.127165192696,-0.812561069048477,0.662917806845817,-1.2257342624641,0.220298692279218,0.383760012913426
"TBC1D32",738.345790768732,0.319485058525624,0.260621705539878,1.22585744676872,0.220252324604332,0.383760012913426
"CLDN12",353.594867003937,0.526033151182097,0.429189339698464,1.22564356223683,0.220332837132159,0.383781483529936
"CENPVL3",3.01237083695612,-3.6570525477631,2.98484997724958,-1.22520480950032,0.220498062836709,0.384035883547702
"ITPRIP",735.29221475581,-0.530924111656962,0.433444833154324,-1.22489431421583,0.22061504297349,0.384139423313802
"PRKXP1",21.79170343212,1.08951371955638,0.889469428235552,1.22490294210298,0.220611791787105,0.384139423313802
"TARBP2",122.388437940164,-1.42839319104297,1.16604110444121,-1.22499385793735,0.220577534697546,0.384139423313802
"TMEM14A",137.508439362524,-0.436119212299793,0.356134503963516,-1.22459129190266,0.220729250548499,0.384304877682484
"AOPEP",1543.77021222601,0.578867381147919,0.472734791710902,1.22450767596966,0.220760772431912,0.384326354300681
"CCNYL4",9.16763928647948,1.92100308103336,1.56918403882575,1.22420508589348,0.220874871076899,0.384472668649943
"SMARCE1",1468.16696242948,0.317761799458617,0.259570507107112,1.22418298981668,0.220883204574087,0.384472668649943
"PDIK1L",138.356532751276,-0.60672533524951,0.495780736512982,-1.22377755036802,0.221036155379625,0.384705467756476
"MRPL21",159.394455409239,-0.790643246459923,0.646122881778706,-1.22367318780503,0.221075538124664,0.384707158732964
"ZBTB32",32.7114698921046,-1.28032049899343,1.04625553748377,-1.22371681976717,0.221059072351471,0.384707158732964
"FAHD2B",104.421636234436,-0.43603255216466,0.356352840771668,-1.22359780048462,0.221103989765485,0.384723246959036
"CCT5P1",3.53200130305989,2.31180974601675,1.89016597016593,1.22307235581741,0.221302368734367,0.385001541438084
"CLK1",1651.58946772421,0.716758428564035,0.586017219878241,1.22310130871744,0.221291434394095,0.385001541438084
"TBC1D3I",48.6890435360055,1.18066964709238,0.965467809146762,1.22289902978309,0.221367835070473,0.385081989083512
"OLA1",543.347864718225,0.367887076597941,0.300881375648077,1.22269806765387,0.221443757107205,0.385180609466344
"SERPINB9",461.081677729684,0.455844022946074,0.372916615067536,1.22237520273405,0.221565772202397,0.385359380306175
"TSPAN14",1185.89743152373,0.457675323575471,0.37447067854355,1.22219268369832,0.221634769966659,0.385445917451132
"EBAG9",278.969249435692,0.472689896110113,0.386794274720714,1.22207056051029,0.221680944853251,0.385492751658605
"ANKRD54",160.763549768124,-0.856175512946042,0.700652619898967,-1.22196861701524,0.221719495057551,0.385526319921685
"LSMEM1",25.5073616420521,1.53803660267331,1.25878013476075,1.22184689780288,0.221765529792443,0.385572895345233
"LARS1",2508.55688563817,0.32311046256386,0.264462200596969,1.22176425150553,0.221796790883922,0.385593778701254
"GGT3P",4.28464116408109,-2.44889023434618,2.00472950903423,-1.22155643607297,0.221875411345638,0.385696985564912
"GADL1",521.530274377915,0.699385653273179,0.572617182849638,1.22138432834425,0.221940538026611,0.385776719646915
"EXTL2",182.88958947034,0.583214958687983,0.477589395470687,1.22116396264033,0.222023945827092,0.385870548407249
"SNX29",2451.36041973663,0.438368324436353,0.358982878128562,1.22113992378032,0.222033045826067,0.385870548407249
"ADH6",14.9416251574665,1.2134100959099,0.994016898144121,1.22071375061671,0.222194419596723,0.38611749969133
"ZNF56P",65.6451451375028,-0.648984964090612,0.53168626153739,-1.22061638796919,0.222231298500834,0.386148086421773
"PTRH1",96.9693401878558,-0.725319242689837,0.594432251251296,-1.22018824039749,0.222393523730578,0.386396450155885
"OR5B21",2.57958365203002,3.27746138981228,2.68694364063065,1.21977303142951,0.222550927487711,0.386602864322812
"SLC25A19",182.535017685556,-0.705666216232567,0.578504221755915,-1.21981169660384,0.222536266336091,0.386602864322812
"PSMC1P7",5.47478807301358,-2.37854346700478,1.95040888108164,-1.21951017044473,0.222650618063702,0.38674250177194
"RPL17P40",2.5769850323421,2.54244329767612,2.08556101844308,1.21906924572943,0.222817911454551,0.386999530421063
"ASB1",712.719810363245,-0.311318921410338,0.255455474955826,-1.21868173490575,0.222965013083375,0.387212135331386
"SINHCAFP1",3.8791521794335,2.1271192663215,1.74547908444923,1.21864494697895,0.222978981630849,0.387212135331386
"TMX2",559.917888670022,0.473150404486557,0.388279431328419,1.21858220217272,0.223002807571506,0.387219940921016
"ERP29",802.158298122623,-0.376298311843705,0.308825991155785,-1.21848005873924,0.223041598158957,0.387253727374712
"P2RY4",10.7948211846893,1.89307066824857,1.55408013057344,1.21812938149466,0.223174810142903,0.387451431961562
"NFILZ",179.386080687122,-0.735433662308312,0.603827027699906,-1.21795419643556,0.223241379118951,0.387533414085424
"ANKRD20A11P",61.9406542126332,1.12695300289873,0.925325378636403,1.21789916165431,0.223262294845058,0.387536137611903
"ARL6IP5",2141.06032969762,0.271298249951808,0.222803374076069,1.21765772657995,0.223354067747419,0.387661843085395
"EVPL",41.2252773401162,-1.14881771146312,0.943593390299687,-1.21749232590349,0.223416954469646,0.387737395163878
"CDRT15P6",16.2946300128356,-1.28025861450631,1.05199621366475,-1.2169802494311,0.223611730539044,0.388008192517982
"MRPS9",216.499480187949,0.481290397829705,0.395468279125592,1.21701391295876,0.223598922376255,0.388008192517982
"DIPK1B",111.744005807391,-0.609600183118315,0.500938574049385,-1.21691603461589,0.223636164187267,0.38801697746515
"CDK8",235.450998537794,0.587210160813013,0.482580199312236,1.21681362320687,0.223675135537404,0.38801737593745
"ZNF728",27.943445631293,-1.2988852745868,1.06741173531763,-1.21685496946526,0.223659401163713,0.38801737593745
"UBE2H",1829.62250585508,0.330814196568288,0.27192345312446,1.21657103411699,0.223767469087124,0.388143936030844
"HLA-A",7328.82184966714,0.546558574370805,0.449308823100806,1.21644300372036,0.223816210629543,0.388161256720379
"RABEP1",1579.74072907459,0.413046597194936,0.339543393409054,1.21647661304171,0.223803414728811,0.388161256720379
"C12orf43",281.580764257682,-0.327674310034299,0.269455158802391,-1.21606248509276,0.223961119985093,0.388378945062886
"CALCOCO1",1569.93587226463,-0.527042051716004,0.433525085596384,-1.21571292925523,0.224094297176066,0.388508989677496
"GUCY2C",61.7841240147298,-0.945148181559781,0.777434065052361,-1.2157277691403,0.224088642181455,0.388508989677496
"SH3RF2",32.4921372500308,1.04793647667721,0.861936836846305,1.21579265658427,0.224063916898105,0.388508989677496
"LIN7C",1116.97363302691,0.424244783143988,0.348986461390291,1.21564825596352,0.224118943242477,0.388518091916058
"CALCA",3.83459651270624,2.13596222897856,1.7571706350414,1.21556904399796,0.224149132429669,0.38853680094312
"MRPL44",226.480609733406,-0.474860906339712,0.390710921483007,-1.21537658721517,0.224222493483193,0.388630333733827
"IQSEC1",2874.57328616968,-0.479968893861282,0.394937264194237,-1.21530414416712,0.224250111911833,0.388636486125418
"LMO2",406.025968946597,-0.678185152096722,0.558055135625737,-1.215265497622,0.224264846643887,0.388636486125418
"CHIA",2.74101746128414,2.60391786634532,2.14282126530881,1.21518201657853,0.22429667774516,0.388658023521912
"SMS",572.655247571473,-0.424532800444563,0.34944789566871,-1.21486723974162,0.224416730366678,0.388832412937888
"SLC5A4",20.1985855284098,1.25803658432207,1.03576869694102,1.21459220387474,0.224521663782554,0.388980578379895
"GALNS",561.596257502876,-0.613741614388903,0.505402325419779,-1.21436246633638,0.224609341568334,0.389098825646916
"SNX18P13",4.41838789730874,2.65793198155135,2.1890941170599,1.21416980697072,0.224682887579127,0.389192573598884
"RNF8",309.375139188197,0.332360126032791,0.273777346713007,1.21397964449262,0.224755497298086,0.389284683647036
"SEMA6D",480.014633128681,0.693145443804462,0.571109930032195,1.21368130259158,0.224869446937086,0.389448373819538
